"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","V","0047277","818","202","455","17","1","1","1","0","3","0","138","415","403","18","29","14","1","10","13","5","1","1","1","0","0","2","4","0","0","3","6","1","1","6","4","7","1","1","0","1","0","0","0","1","0","0","3","8","14","23","26","14","0","10","5","19","24","39","17","0","17","15","32","59","60","51","0","17","16","25","63","64","36","0","4","13","12","18","27","8","0","9","12","7","11","10","7","0","2","2","2","3","2","0","0","1","1","2","6","1","1","30","22","19","11","21","7","17","11","64","58","33","35","25","57","30","46","22","149","23","12","20","6","29","8","15","2","23","9","2","5","2","4","1","0","0","0"
"g12","V","0047278","640","194","298","13","2","0","8","0","1","1","123","320","320","48","37","12","5","1","7","6","0","1","0","0","0","3","4","2","0","0","0","1","0","6","1","3","0","1","6","1","0","0","4","3","0","0","7","12","9","19","18","21","0","10","13","12","24","28","21","0","8","22","21","35","37","26","0","11","15","25","37","40","21","0","11","15","15","12","12","3","0","7","13","11","17","2","5","0","5","7","1","4","0","0","0","3","0","1","1","2","1","32","15","32","9","22","12","13","6","53","41","26","26","12","41","26","16","16","94","17","21","21","14","23","2","10","1","14","14","4","0","1","2","0","3","0","1"
"g12","V","0047279","662","149","370","22","0","0","5","0","3","1","112","343","319","14","22","3","0","9","26","10","1","0","2","0","0","0","1","1","1","2","0","11","1","1","0","0","0","0","0","1","0","0","0","0","0","0","4","5","4","12","8","26","0","2","2","12","14","27","33","0","13","18","19","54","40","64","0","11","6","23","37","35","50","0","9","7","5","10","17","10","0","8","12","8","9","11","6","0","1","2","4","6","2","3","0","1","3","3","1","3","2","17","10","11","6","11","5","20","4","65","40","30","28","20","36","26","30","30","130","24","13","20","8","12","7","8","9","11","4","4","7","3","3","2","3","1","4"
"g12","V","0047280","742","194","348","23","0","2","3","1","8","0","163","382","360","23","31","25","8","4","8","12","0","0","1","2","0","2","0","1","0","6","4","3","0","5","0","0","0","8","3","0","0","3","1","0","1","0","12","9","15","12","21","9","0","5","18","24","24","31","14","0","17","24","20","67","37","28","0","14","17","28","49","33","14","0","9","16","17","23","19","8","0","8","23","12","17","8","3","0","3","8","5","1","1","1","0","4","2","7","0","5","0","26","28","29","9","14","9","11","11","57","52","41","36","21","40","19","33","18","88","36","22","27","11","21","2","9","11","24","11","7","6","0","6","0","5","0","2"
"g12","V","0047281","762","196","402","19","0","0","2","0","2","2","139","384","378","29","34","19","3","12","16","4","1","0","0","0","0","2","1","1","2","2","0","4","0","9","3","2","0","2","3","4","0","1","3","1","0","0","4","13","15","19","17","18","0","6","7","18","24","30","25","0","7","19","30","59","39","58","0","10","14","26","55","44","41","0","13","7","14","19","11","9","0","8","11","10","16","14","7","0","1","3","1","2","5","1","0","2","0","3","2","2","3","21","17","29","10","25","11","21","9","53","39","26","45","22","43","26","29","35","137","30","14","23","5","16","12","11","4","24","5","6","6","2","1","0","1","1","3"
"g12","V","0047283","672","184","331","16","1","0","6","0","3","1","130","340","332","17","23","13","3","14","10","1","0","0","1","3","0","1","1","3","0","0","1","4","0","0","0","0","0","1","2","1","0","0","4","2","0","0","3","7","7","9","23","23","0","5","13","12","22","33","27","0","6","22","21","45","35","47","0","5","9","18","34","39","50","0","4","9","14","18","13","17","0","9","5","7","19","9","6","0","4","4","4","1","1","3","0","1","3","2","1","1","2","20","12","20","11","25","8","15","8","65","24","16","27","30","35","18","33","18","130","26","11","17","7","10","8","10","17","24","6","8","4","3","1","2","1","0","2"
"g12","V","0047284","535","171","194","19","0","2","5","0","3","0","141","241","294","64","15","30","4","3","8","4","1","0","0","0","0","1","1","0","0","2","1","2","0","0","1","0","0","1","3","0","1","5","4","4","0","0","8","18","21","16","9","2","0","8","17","28","22","12","10","0","5","19","20","16","17","7","0","7","23","28","21","16","15","0","5","22","18","14","6","1","0","8","22","19","14","9","3","0","1","8","5","2","1","0","0","2","4","1","1","2","2","49","22","33","12","24","5","11","5","10","35","38","28","14","25","5","17","6","26","46","22","33","9","14","6","7","0","4","10","8","5","0","1","2","2","0","1"
"g12","V","0047285","657","192","365","13","0","0","2","0","0","1","84","262","395","11","19","7","0","32","28","10","0","0","0","0","1","1","1","0","0","0","1","1","0","1","1","2","0","0","0","0","0","2","2","0","0","0","0","0","1","3","8","61","0","0","0","1","1","17","100","0","0","1","1","5","22","116","0","0","1","0","6","29","184","0","0","1","2","1","7","26","0","0","0","1","3","18","25","0","0","0","0","0","4","3","0","0","0","0","0","2","7","36","13","21","24","15","19","6","19","39","59","31","34","36","39","31","21","17","97","28","7","9","12","13","3","6","2","4","9","4","0","2","0","1","0","0","0"
"g12","V","0047287","702","170","342","21","2","4","6","0","5","0","152","349","353","37","32","17","2","6","18","6","2","0","0","0","0","2","3","0","0","1","3","7","1","1","1","4","0","1","6","0","0","2","5","1","1","0","7","10","16","13","18","12","0","4","13","16","26","19","16","0","8","26","38","45","33","27","0","15","13","44","41","31","21","0","8","8","20","15","17","7","0","9","17","18","11","15","7","0","4","4","4","6","1","2","0","4","2","1","6","2","2","36","14","27","11","19","9","10","10","34","53","30","34","14","48","24","32","14","93","29","23","28","13","19","5","12","5","18","16","8","6","0","3","1","2","2","0"
"g12","V","0047288","554","155","268","12","1","0","2","0","2","0","114","259","295","11","10","10","1","7","15","2","1","2","2","1","0","2","4","0","0","3","0","2","1","0","2","1","0","0","0","1","0","0","2","1","0","0","3","5","7","15","16","29","0","4","6","17","10","10","33","0","1","5","12","22","17","58","0","1","9","11","26","31","75","0","4","7","11","15","10","13","0","5","12","8","10","11","8","0","0","1","1","0","4","3","0","0","0","1","4","1","2","37","18","21","11","21","9","6","10","22","50","21","16","16","36","21","31","11","66","20","18","26","10","19","6","8","5","2","6","5","2","0","0","0","2","0","2"
"g12","V","0047289","623","168","342","8","0","0","0","0","0","3","102","306","317","18","21","8","0","15","19","3","0","0","0","0","0","2","2","0","0","1","2","1","0","2","0","1","0","0","0","2","0","0","4","0","0","0","5","4","5","11","20","32","0","8","1","13","16","13","40","0","10","11","21","37","25","63","0","9","10","21","34","42","59","0","8","7","11","11","11","9","0","3","5","11","14","5","7","0","0","0","2","1","1","1","0","1","1","0","3","0","1","18","9","20","8","12","9","5","8","79","26","23","29","14","46","18","25","23","138","18","12","18","7","11","7","6","6","17","1","2","1","2","0","1","3","0","1"
"g12","V","0047290","757","220","357","24","2","0","3","0","1","0","150","331","426","29","20","8","1","10","13","6","0","1","4","4","0","1","1","3","1","1","3","3","0","0","4","0","0","1","0","0","1","1","5","0","0","0","1","6","8","14","19","18","0","9","15","25","19","32","54","0","6","11","11","48","35","67","0","5","13","14","40","29","78","0","16","6","10","11","20","11","0","7","10","10","24","10","15","0","2","2","3","3","2","1","0","0","3","2","4","1","7","45","25","40","12","21","10","18","13","36","50","37","38","17","51","22","29","27","86","45","22","26","8","9","5","11","8","16","11","4","7","2","3","1","1","0","1"
"g12","V","0047293","858","221","447","29","2","4","7","0","0","0","148","428","430","25","18","7","2","15","17","4","0","4","6","1","0","0","0","1","0","1","5","2","2","2","0","1","0","0","1","1","0","3","2","1","0","0","7","9","11","25","24","20","0","12","14","12","23","31","33","0","22","19","28","61","52","52","0","18","15","34","54","34","58","0","10","8","9","22","15","13","0","10","7","6","23","14","11","0","4","2","1","8","4","2","0","7","1","4","5","2","2","24","22","31","11","20","13","21","13","66","60","33","50","23","39","22","33","27","160","30","11","19","9","19","13","16","4","27","10","10","8","2","3","1","2","2","4"
"g12","V","0047294","676","192","316","15","1","1","0","0","0","1","150","344","332","33","20","16","3","4","10","3","1","0","0","0","0","1","2","2","0","2","1","1","1","5","2","0","0","1","0","1","0","5","2","1","0","0","6","9","20","17","16","25","0","5","8","23","19","21","23","0","5","22","26","38","31","40","0","5","10","27","37","35","40","0","8","11","15","24","18","9","0","7","12","15","13","9","9","0","0","1","1","0","1","1","0","3","3","2","2","0","4","27","21","27","18","22","5","14","4","54","42","28","32","18","40","21","32","9","94","40","16","29","12","15","2","8","2","26","6","1","5","2","1","1","1","0","1"
"g12","V","0047295","710","207","330","23","1","1","9","0","2","0","137","330","380","34","30","9","5","11","3","4","1","4","0","1","0","0","2","1","0","0","3","1","0","3","3","0","1","3","1","4","2","0","0","2","0","0","9","9","10","14","14","28","0","6","14","22","27","24","30","0","5","11","27","45","30","35","0","6","16","35","41","29","50","0","7","10","15","17","11","11","0","7","9","11","14","17","8","0","1","3","6","4","6","2","0","3","1","4","4","2","0","45","11","23","13","14","11","22","3","65","33","27","23","27","32","26","23","22","117","23","18","22","7","11","11","10","6","29","11","4","5","2","4","1","4","0","5"
"g12","V","0047296","537","153","258","13","2","0","3","0","3","0","105","263","274","18","18","11","0","13","15","4","0","2","0","1","0","2","0","2","0","0","0","2","0","1","0","3","0","0","0","0","1","0","3","2","0","0","3","9","7","13","18","16","0","6","12","12","18","22","17","0","6","13","15","35","26","39","0","9","9","19","28","20","39","0","6","6","4","10","13","9","0","7","11","5","10","13","11","0","3","3","1","3","2","3","0","0","1","2","1","1","1","23","20","28","5","18","14","16","8","21","27","14","32","12","38","17","29","8","81","24","13","21","8","9","2","11","3","14","9","3","2","1","1","4","1","0","0"
"g12","V","0047298","611","168","350","12","0","3","2","0","0","0","76","220","391","9","3","1","2","15","18","7","0","0","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","11","47","0","0","0","0","3","16","89","0","0","0","1","4","18","104","0","1","2","0","3","31","186","0","0","1","0","2","1","24","0","0","2","1","2","7","36","0","0","0","0","0","1","4","0","0","0","1","1","1","9","20","16","20","17","22","11","10","13","39","47","45","33","32","43","21","32","19","78","13","16","13","10","7","3","7","2","5","8","4","2","2","0","1","0","0","0"
"g12","V","0047299","681","161","389","17","0","0","6","0","1","0","107","335","346","20","26","5","2","5","25","6","0","0","0","0","0","0","4","0","0","0","2","4","2","2","0","4","1","1","2","0","0","0","0","0","0","0","6","9","2","15","14","24","0","5","4","10","24","20","28","0","6","14","20","47","37","66","0","10","20","25","39","39","66","0","5","9","7","11","14","17","0","5","1","7","10","14","7","0","3","0","4","1","0","4","0","2","2","1","4","2","1","21","13","11","14","12","14","14","6","56","36","31","23","20","49","26","30","31","143","13","12","16","6","11","5","8","4","32","8","4","3","1","1","0","4","2","1"
"g12","V","0047301","790","176","452","11","2","0","4","0","4","0","141","420","370","27","23","6","0","15","46","5","0","3","4","1","0","1","7","2","1","2","2","9","1","11","0","3","1","1","6","5","0","0","5","3","0","0","8","4","11","25","23","14","0","8","8","18","29","20","8","0","24","9","34","106","47","25","0","15","4","48","87","32","21","0","8","6","15","28","14","8","0","9","8","15","18","8","4","0","3","1","1","5","1","0","0","2","1","3","2","2","0","28","21","31","8","24","18","30","12","4","63","34","47","28","66","72","95","33","14","32","17","23","8","17","26","11","6","1","6","4","3","2","2","1","1","1","1"
"g12","V","0047302","560","191","206","17","0","1","8","0","2","1","134","244","316","48","20","18","2","9","10","7","2","0","1","0","0","1","1","2","0","7","1","3","0","3","1","0","0","1","0","0","0","1","3","3","1","0","4","18","14","22","12","8","0","10","12","20","32","17","22","0","6","15","20","19","19","13","0","4","20","16","32","30","12","0","2","13","15","15","10","5","0","9","12","23","16","7","7","0","1","4","3","4","2","0","0","1","2","3","6","1","2","61","28","33","7","18","6","14","3","21","52","32","22","15","24","12","21","3","25","40","26","25","2","11","4","14","4","8","8","7","5","2","5","1","1","0","0"
"g12","V","0047303","614","143","377","14","0","1","3","0","0","0","76","262","352","6","10","0","0","16","24","4","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","4","0","44","0","1","0","0","2","15","77","0","1","0","1","1","21","149","0","0","0","2","1","30","171","0","0","0","0","2","7","22","0","0","0","0","1","9","35","0","0","0","0","0","1","9","0","0","0","0","0","3","5","20","15","6","7","14","8","9","3","61","49","48","33","30","30","24","33","23","107","18","13","9","2","6","2","4","8","14","5","2","4","2","1","0","0","3","1"
"g12","V","0047304","499","148","275","12","0","0","1","0","0","0","63","193","306","6","7","2","0","28","15","8","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","6","40","0","0","0","0","3","7","89","0","1","1","0","0","14","97","0","0","0","0","2","25","135","0","0","1","0","1","4","17","0","0","1","0","2","6","31","0","0","0","0","1","3","4","0","0","1","0","0","1","3","14","10","16","13","12","8","15","10","50","45","31","18","23","30","23","16","17","72","13","9","6","8","6","5","4","1","11","4","3","2","2","2","0","0","0","0"
"g12","V","0047305","655","160","351","21","0","1","2","1","4","1","114","322","333","22","19","3","1","10","17","2","5","0","0","0","0","1","0","0","0","0","0","0","0","1","2","1","0","1","0","2","0","2","1","1","0","0","8","6","3","18","23","13","0","1","8","7","23","22","28","0","9","18","23","39","30","52","0","11","12","25","45","29","58","0","7","11","11","13","9","11","0","5","6","8","17","11","5","0","5","1","2","4","3","3","0","1","2","3","2","3","1","15","15","24","3","11","9","12","10","61","46","24","17","21","40","20","32","14","137","24","15","24","7","8","5","9","3","19","6","2","8","2","1","2","4","0","5"
"g12","V","0047309","726","155","416","15","3","0","4","1","2","2","128","354","372","14","19","3","1","16","20","4","2","0","0","0","0","1","4","2","0","0","3","3","0","4","2","4","0","0","0","0","0","0","5","0","1","0","1","2","5","13","14","28","0","3","8","8","14","21","38","0","16","6","12","37","53","85","0","5","11","14","40","54","83","0","5","5","7","14","14","22","0","4","8","6","11","14","18","0","2","2","2","1","4","4","0","1","3","2","1","4","1","30","20","20","7","18","9","15","7","29","89","36","38","36","44","23","33","16","101","27","20","22","10","16","10","7","3","13","6","8","3","1","2","2","2","0","3"
"g12","V","0047311","655","165","333","22","0","0","3","1","2","0","129","321","334","23","21","18","6","10","12","8","2","8","2","2","0","2","1","1","0","0","1","0","1","4","3","4","0","0","1","0","0","3","2","0","1","0","3","3","12","15","21","19","0","7","10","11","24","21","19","0","8","16","19","47","31","43","0","12","13","22","53","28","41","0","9","10","12","15","11","10","0","4","10","15","12","15","6","0","8","2","3","3","1","0","0","2","3","2","3","1","0","20","20","24","8","14","7","17","8","47","33","27","40","18","40","17","30","18","110","17","19","23","14","18","7","10","4","17","7","7","5","2","3","0","2","0","2"
"g12","V","0047312","539","111","322","7","0","1","4","0","0","0","94","260","279","8","23","6","1","7","11","6","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","1","5","5","16","0","6","9","8","13","12","29","0","9","12","25","35","29","60","0","10","8","14","33","28","59","0","3","8","9","13","7","8","0","11","5","12","7","2","9","0","1","0","1","4","0","2","0","3","0","0","0","0","1","14","8","25","4","7","2","7","5","39","30","22","29","17","34","21","20","18","131","19","10","20","5","14","2","2","3","19","5","2","1","0","0","1","0","2","1"
"g12","V","0047313","526","148","260","19","0","1","2","0","0","0","96","264","262","22","17","11","4","3","7","3","0","0","2","0","1","2","2","0","0","1","1","2","0","2","0","2","2","1","2","1","0","1","0","2","0","0","5","5","9","13","12","10","0","7","9","13","20","29","16","0","8","15","20","32","37","27","0","6","8","18","30","25","34","0","8","14","8","10","9","9","0","1","4","6","17","8","2","0","4","2","3","3","1","0","0","4","2","1","2","0","0","17","10","26","10","9","14","14","4","44","31","15","24","14","25","17","19","11","104","22","14","12","4","10","2","8","3","21","10","3","3","1","1","2","1","1","0"
"g12","V","0047316","690","213","307","18","0","3","5","0","1","0","143","358","332","54","26","32","4","3","7","6","0","0","4","1","0","1","9","0","0","9","2","5","2","2","0","1","0","5","4","3","1","5","4","1","0","0","7","17","17","24","28","10","0","11","14","24","22","20","19","1","9","17","30","38","46","23","0","3","19","28","43","35","15","0","5","15","13","21","15","7","0","5","13","14","18","11","6","0","4","2","1","4","3","1","0","1","3","2","2","3","1","35","28","43","11","16","12","17","4","47","37","20","34","16","46","25","20","13","96","24","17","34","13","19","8","15","5","8","8","2","7","0","1","0","4","0","5"
"g12","V","0047317","562","156","276","21","0","0","3","0","1","0","105","276","286","13","18","8","3","13","6","5","1","0","0","0","0","0","0","2","1","1","0","0","0","2","2","2","0","0","2","3","0","0","0","0","0","0","8","6","5","10","20","15","0","6","2","15","23","24","22","0","11","8","22","25","26","47","0","5","6","22","27","33","44","0","6","7","8","18","11","8","0","6","8","7","12","7","7","0","6","1","2","3","2","1","0","1","1","0","5","2","1","11","17","24","13","14","4","10","9","54","31","15","24","12","37","15","18","15","109","20","17","19","4","10","5","7","4","19","9","2","2","0","3","0","3","4","2"
"g12","V","0047321","613","148","344","5","1","0","3","0","1","2","109","298","315","20","24","5","1","10","9","7","0","2","0","0","0","1","1","0","0","2","2","0","0","4","2","2","0","0","1","0","0","0","0","0","2","0","1","5","9","11","15","23","0","3","10","9","17","15","30","0","7","4","12","41","34","69","0","5","12","26","32","34","68","0","7","9","10","11","10","14","0","5","7","11","11","2","12","0","3","1","0","1","0","1","0","0","3","0","2","0","1","19","7","14","10","13","11","15","8","51","37","19","21","13","32","16","21","16","169","16","17","30","5","9","3","8","5","16","5","2","0","1","0","1","0","0","3"
"g12","V","0047331","644","175","324","11","0","0","4","0","3","0","127","312","332","11","18","13","2","6","11","2","0","0","0","0","0","2","2","2","0","2","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","5","6","6","20","11","26","0","5","8","7","28","19","34","0","5","8","12","48","40","46","0","8","13","17","46","22","59","0","10","11","5","24","10","8","0","8","8","9","15","6","13","0","2","2","2","2","2","1","0","2","1","1","2","1","0","24","12","19","12","13","6","15","10","64","33","19","31","18","34","19","24","13","133","37","9","14","9","11","4","13","6","24","6","4","2","1","3","0","0","0","2"
"g12","V","0047336","601","286","158","20","1","2","5","0","6","2","121","258","343","38","14","23","4","68","11","14","3","0","0","0","0","2","0","2","0","1","0","1","1","0","2","1","0","1","0","0","0","6","3","7","1","0","9","23","16","10","14","26","0","9","27","16","28","16","92","0","5","23","11","20","9","13","0","6","19","14","19","12","7","0","6","10","14","12","6","5","0","5","17","8","9","9","20","0","3","7","4","5","2","5","0","1","3","2","1","2","1","121","50","43","21","15","8","8","3","17","57","31","16","9","12","8","9","3","13","61","23","13","8","12","1","0","0","3","21","5","2","1","4","0","0","0","3"
"g12","V","0047337","496","115","274","14","0","0","8","0","1","4","80","246","250","8","7","6","0","3","13","0","0","1","1","0","0","1","2","2","0","1","1","1","0","6","2","0","1","2","1","0","0","1","1","3","0","0","2","2","6","9","7","15","0","6","4","11","12","14","27","0","4","12","12","33","23","67","0","3","6","12","26","20","56","0","6","7","4","8","5","11","0","7","6","5","8","3","10","0","1","3","1","2","1","5","0","1","3","1","2","5","2","18","11","15","7","12","5","7","3","37","25","15","16","13","25","17","21","18","124","20","10","18","4","5","3","7","3","10","2","4","5","2","4","0","2","1","7"
"g12","V","0047344","1004","329","412","37","2","6","5","1","6","1","205","471","533","79","40","28","8","14","13","6","1","2","2","1","0","2","1","3","0","7","5","5","1","3","1","0","0","0","8","1","0","7","5","5","1","0","13","23","17","34","26","18","0","26","24","35","49","45","19","0","14","34","41","64","40","16","0","15","23","46","61","44","14","0","11","24","25","17","14","12","0","14","27","19","18","19","5","0","0","5","6","10","5","2","0","3","7","5","8","3","4","81","30","53","19","26","15","28","12","65","78","51","57","26","51","25","28","17","79","45","36","29","19","23","12","8","6","27","13","5","15","2","8","4","5","2","4"
"g12","V","0047345","1091","255","592","36","4","1","7","0","2","0","194","533","558","27","32","20","5","10","28","9","0","2","3","1","0","3","6","3","0","3","13","6","1","1","5","5","0","7","5","0","0","2","6","2","2","0","11","14","17","26","26","13","0","13","11","26","45","41","12","0","29","18","41","96","85","33","0","21","24","32","116","63","34","0","18","6","16","26","22","10","0","19","8","17","25","22","5","0","2","4","5","9","4","2","0","3","0","3","9","6","3","37","23","42","19","16","13","25","14","66","86","46","50","23","75","40","49","37","186","39","25","37","10","21","12","19","10","21","6","10","9","3","9","9","0","0","4"
"g12","V","0047346","836","212","437","29","0","0","2","0","0","1","155","412","424","23","30","15","4","25","18","9","5","0","0","1","0","3","9","3","1","1","0","7","0","4","3","4","0","2","3","1","0","1","0","2","0","0","13","6","10","21","20","13","0","17","10","12","49","28","13","0","20","9","26","95","48","36","0","19","8","25","83","45","23","0","14","11","1","19","27","5","0","12","7","11","28","16","4","0","1","0","3","6","7","1","0","1","5","1","3","3","1","33","22","31","11","21","12","21","11","50","55","26","37","36","40","30","28","31","154","44","17","22","13","16","4","10","9","20","6","5","6","2","2","1","2","3","5"
"g12","V","0047601","1429","351","775","32","5","0","9","0","7","3","247","687","742","26","43","16","5","20","41","8","0","0","0","0","0","1","4","1","0","3","6","3","2","0","2","2","0","3","1","1","1","1","3","1","0","0","7","11","19","25","36","44","0","11","18","26","43","52","59","0","24","22","45","115","69","106","0","24","14","48","120","59","129","0","12","25","20","33","29","11","0","14","22","13","32","18","18","0","8","3","7","7","4","5","0","4","3","5","6","1","3","40","35","48","12","26","12","29","9","140","67","57","69","36","62","43","67","47","327","68","19","30","11","23","21","22","15","38","13","12","8","5","4","3","3","0","8"
"g12","V","0047602","795","250","326","34","2","3","4","1","1","2","172","383","412","70","25","39","9","7","14","10","2","0","0","0","0","1","1","2","0","4","1","0","0","0","0","0","0","1","0","0","0","0","3","1","1","0","13","14","20","16","23","21","0","11","18","24","34","25","31","0","10","20","26","35","32","35","0","7","20","27","37","39","38","0","10","15","20","18","18","13","1","8","18","18","15","8","10","0","5","9","3","4","3","0","0","4","3","3","6","4","3","57","26","24","18","22","11","19","7","66","70","22","29","28","37","17","29","10","84","44","22","25","12","18","9","15","8","19","16","5","8","1","3","2","4","3","5"
"g12","V","0047901","120","51","38","7","0","1","0","0","0","0","23","51","69","15","2","6","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","0","1","0","1","0","0","5","5","3","5","2","3","0","2","4","3","6","5","8","0","0","1","0","5","3","7","0","1","1","1","3","3","13","0","2","0","2","2","2","0","0","0","3","3","2","2","5","0","0","1","0","0","2","1","0","0","1","0","1","0","2","24","8","10","0","4","2","2","1","0","14","5","4","2","7","0","3","1","2","5","3","11","2","2","0","0","0","0","3","0","2","1","1","0","0","1","0"
"g12","V","0048140","411","100","223","10","0","0","3","0","2","1","72","190","221","7","6","1","0","6","8","4","1","0","0","0","0","0","0","0","0","1","3","1","0","2","1","4","1","0","0","0","0","3","0","2","0","0","3","2","4","3","6","18","0","3","4","6","10","14","27","0","4","5","6","17","33","40","0","4","8","9","16","28","53","0","2","8","5","5","11","11","0","1","6","1","9","9","4","0","0","1","0","3","0","3","0","0","4","0","3","1","1","16","11","15","8","11","7","4","7","21","36","22","14","10","36","9","15","14","67","18","9","14","6","7","3","5","1","9","7","5","1","0","2","0","0","0","1"
"g12","V","0048141","751","135","471","22","1","0","5","0","2","1","114","371","380","10","11","8","0","13","30","8","3","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","3","6","7","12","13","22","0","8","6","10","12","21","15","0","15","16","20","57","71","59","0","13","17","24","52","57","70","0","9","8","7","8","14","8","0","7","12","10","10","14","7","0","5","3","2","5","0","1","0","5","3","0","5","2","0","38","11","11","4","13","7","15","5","31","58","32","50","30","60","41","41","31","128","37","17","17","3","11","4","5","3","17","9","7","4","1","3","1","2","2","2"
"g12","V","0048142","583","137","323","14","0","0","2","0","3","0","104","300","283","7","10","5","1","6","11","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","4","5","9","13","16","11","0","1","3","15","16","28","16","0","14","12","15","36","42","56","0","6","4","9","42","33","54","0","11","8","9","11","14","5","0","2","7","8","10","12","7","0","2","0","1","5","1","0","0","1","2","2","3","2","0","14","15","25","10","13","9","7","6","38","38","26","37","15","34","19","25","20","109","17","20","18","3","14","6","8","6","12","4","4","5","1","2","0","3","0","0"
"g12","V","0048143","442","147","172","20","1","0","7","0","2","3","90","224","218","41","18","19","4","5","10","2","3","0","0","0","0","1","0","0","0","4","1","4","1","2","0","0","0","0","1","2","0","1","2","0","0","0","3","12","15","14","21","11","0","7","8","16","10","17","13","0","1","13","12","25","23","11","0","10","16","10","18","17","16","0","3","9","11","10","5","4","0","3","15","13","8","5","4","0","3","3","2","7","4","2","0","3","3","0","2","4","0","30","18","26","14","12","6","7","6","28","21","30","34","8","29","6","9","3","32","21","14","20","10","12","1","4","2","6","10","7","3","0","5","0","2","2","4"
"g12","V","0048144","586","133","336","16","0","0","1","0","1","0","99","282","304","7","13","6","4","4","14","1","1","0","0","0","0","2","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","4","6","11","15","17","0","2","2","13","18","17","19","0","17","9","10","45","42","38","0","5","11","18","55","35","51","0","6","11","4","14","10","7","0","5","10","7","15","2","8","0","3","0","0","1","2","1","0","2","0","1","6","1","1","21","11","24","6","6","8","12","6","39","42","43","21","16","34","20","27","18","115","32","12","20","8","6","4","8","2","7","6","2","6","2","0","0","2","0","0"
"g12","V","0048146","694","159","357","20","1","2","11","0","7","1","136","331","363","17","16","7","2","18","21","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","11","14","10","15","13","0","6","14","11","19","23","20","0","7","13","21","41","50","44","0","8","22","18","39","43","51","0","8","10","9","13","14","10","0","10","17","19","11","10","5","0","1","4","9","4","7","0","0","5","3","4","3","1","1","50","24","20","8","13","5","8","4","27","66","46","43","15","35","16","37","17","82","49","14","22","13","8","3","13","3","11","9","11","9","3","3","0","2","1","4"
"g12","V","0048147","453","87","266","14","1","1","3","2","2","0","77","230","223","0","10","4","2","2","18","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","2","1","6","14","9","0","1","3","7","10","21","13","0","2","10","11","35","29","53","0","3","5","17","31","25","45","0","9","4","6","9","12","4","0","5","3","3","5","8","9","0","5","1","1","1","4","2","0","2","0","1","5","0","1","11","8","13","2","6","6","10","2","29","26","28","26","13","31","18","17","14","93","23","11","14","7","7","0","3","4","8","6","6","5","1","1","1","1","2","0"
